행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관명,주최기관명,전화번호,후원기관명,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
Dance with 마술피리,명인홀,클래식,2023-12-21,2023-12-21,19:30,21:00,무료,전라북도 발달장애 클라리넷앙상블 마술피리,전라북도 발달장애 클라리넷앙상블 마술피리,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
Knock,연지홀,무용,2023-12-22,2023-12-22,18:00,19:00,유료,CDP_Coll.DanceProject 무용단,CDP_Coll.DanceProject 무용단,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
제18회 정기연주회,명인홀,클래식,2023-12-22,2023-12-22,19:00,21:00,무료,브릴란테,브릴란테,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
2023 남진콘서트,모악당,대중,2023-12-23,2023-12-23,14:00,21:00,유료,㈜엠박스,㈜엠박스,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
부비반(浮費飯),연지홀,복합,2023-12-23,2023-12-23,19:00,21:00,유료,소리지존퓨전타악퍼포먼스,소리지존퓨전타악퍼포먼스,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
바리톤 조지훈 독창회,명인홀,클래식,2023-12-23,2023-12-23,15:00,16:30,유료,조지훈,조지훈,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
클래식 인문학콘서트 시리즈2-베토벤과 톨스토이의 크로이쳐 소나타,연지홀,클래식,2023-12-27,2023-12-27,19:00,20:30,유료,슈테른 예술기획,슈테른 예술기획,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
임우주 트롬본 독주회,명인홀,클래식,2023-12-27,2023-12-27,19:00,21:00,무료,임우주,임우주,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
송년음악회,연지홀,클래식,2023-12-28,2023-12-28,19:00,20:30,유료,사)호남오페라단,사)호남오페라단,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
더 트리움,명인홀,클래식,2023-12-28,2023-12-28,19:30,21:00,무료,더 트리움,더 트리움,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
2023 전주 이승환 콘서트 - 기억해,모악당,대중,2023-12-30,2023-12-30,18:00,21:00,유료,㈜티나엔터테인먼트,㈜티나엔터테인먼트,,,,,8세이상가,,,http://www.sori21.co.kr/index.sko,http://www.sori21.co.kr/index.sko,Y,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동 1가 산1-1,35.85477195,127.1393284,2023-10-31,6450000,전라북도
AR트릭아트전,"군산예술의전당 2,3전시실",체험전시,2018-01-27,2018-02-28,10:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,전연령관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
뮤지컬김종욱찾기,군산예술의전당 대공연장,뮤지컬,2018-02-24,2018-02-24,15:00,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R석30000원+S석20000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
신춘음악회,군산예술의전당 대공연장,콘서트,2018-03-17,2018-03-17,17:00,20:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R석50000원+S석40000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
도립국악원,군산예술의전당 대공연장,국악,2018-04-28,2018-04-28,15:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
피아니스트 백건우 독주회,군산예술의전당 대공연장,클래식,2018-05-01,2018-05-01,19:30,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R석30000원+S석20000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
"시립예술단 합동공연(민우혁,유지)",군산예술의전당 대공연장,다원예술,2018-05-03,2018-05-03,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
모여라 딩동댕,군산예술의전당 대공연장,다원예술,2018-05-16,2018-05-16,14:00,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
문화가 있는날(아카펠라그룹 솔리스츠),군산예술의전당 대공연장,클래식,2018-05-30,2018-05-30,19:30,20:30,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
국립합창단 까르미나 부라나,군산예술의전당 대공연장,클래식,2018-06-09,2018-06-09,15:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,전석10000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
문화가 있는날(비올라&기타),군산예술의전당 대공연장,클래식,2018-06-27,2018-06-27,19:30,20:30,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
체험전시 해저탐험전,"군산예술의전당 2,3전시실",체험전시,2018-06-30,2018-07-29,10:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,아이7000원+성인3000원,전연령관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
도립국악원 창극 배비장전,군산예술의전당 대공연장,국악,2018-07-14,2018-07-14,15:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
썸머 페스티벌,군산예술의전당야외광장,다원예술,2018-07-28,2018-08-04,20:00,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
빅밴드와 함께하는 BMK 콘서트,군산예술의전당 대공연장,콘서트,2018-08-25,2018-08-25,17:00,19:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R석50000원+S석30000원+A석20000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
문화가 있는날(해금 앙상블),군산예술의전당 소공연장,국악,2018-08-29,2018-08-29,19:30,20:30,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
뮤지컬 스타 콘서트,군산예술의전당 대공연장,뮤지컬,2018-09-14,2018-09-14,19:30,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R석50000원+S석30000원+A석20000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
청년작가전,"군산예술의전당 2,3전시실",전시,2018-09-17,2018-09-30,10:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
"안치환, 정호승시인을 노래하다",군산예술의전당 대공연장,콘서트,2018-10-20,2018-10-20,17:00,19:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-09-15,4670000,전라북도 군산시
문화가 있는날(클라리넷 & 바순),군산예술의전당 대공연장,클래식,2018-10-31,2018-10-31,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
오페라 토스카,군산예술의전당 대공연장,클래식,2018-11-10,2018-11-10,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
문화가 있는날(아코다언&바이올린),군산예술의전당 대공연장,클래식,2018-11-28,2018-11-28,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
송년콘서트,군산예술의전당 대공연장,콘서트,2018-12-08,2018-12-08,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
제나할러웨이 워터베이비전,"군산예술의전당 2,3전시실",체험전시,2019-01-29,2019-02-28,10:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,전연령관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
연극 늘근도둑이야기,군산예술의전당 소공연장,연극,2019-02-23,2019-02-23,15:00,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R석30000원+S석20000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
뮤지컬 3DIVA 콘서트,군산예술의전당대공연장,뮤지컬,2019-03-30,2019-03-30,17:00,20:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R석50000원+S석30000원+A석20000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
창작 무용극 모악정서,군산예술의전당 대공연장,무용,2019-04-20,2019-04-20,15:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,만5세이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
문화가 있는날 하우스콘서트 1,군산예술의전당 대공연장,클래식,2019-04-24,2019-04-24,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
문화가 있는날 하우스콘서트 2,군산예술의전당 대공연장,클래식,2019-05-29,2019-05-29,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
연극 앙리할아버지와 나,군산예술의전당 대공연장,연극,2019-05-31,2019-06-01,15:00,21:30,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R석40000원+S석30000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
브릭사이언스파크 in 군산,"군산예술의전당 2,3전시실",체험전시,2019-06-27,2019-07-29,10:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,,만4세이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
코리안심포니오케스트라와 만나는 시네마 클래식 KOREA,군산예술의전당 대공연장,클래식,2019-06-29,2019-06-29,15:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,전석10000원,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전라북도 군산시 백토로 203,전라북도 군산시 지곡동 278,35.96078244,126.7070385,2023-12-15,4670000,전라북도 군산시
